id,name,address_line,directions,hours,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,photo_uri
770039847,HOPI L.D.S. CHURCH,394 Mile Marker Arizona 264 POLACCA AZ 86042,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039844,Pinon Chapter House,Pinon Chapter House Pinon AZ 86510,N4 & N41 on IR8030,,,,,,,,
770039842,AZ Game & Fish,"2878 E. White Mountain Blvd., Pinetop-Lakeside AZ 85935","**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039841,Pinedale Fire Station,1248 Pinedale Rd Pinedale AZ 85934,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039840,Kykotsmovi Community Center,100 Main St. Kykotsmovi AZ 86039,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039834,03 - FEDERATED COMMUNITY CHURCH,400 W ASPEN AVE FLAGSTAFF AZ 86001,,,,,,,,,
770039825,93 - TUBA CITY HIGH SCHOOL - VOTE CENTER,67 WARRIOR DR TUBA CITY AZ 86045,,,,,,,,,
770039823,90 - TONALEA SENIOR CITIZEN CENTER,TONALEA SENIOR CITIZEN CENTER TONALEA AZ 86044,1/2 Mile Route N-21 off Highway 160,,,,,,,,
770039821,88 - TOLANI LAKE CHAPTER HOUSE,TOLANI LAKE CHAPTER HOUSE TOLANI LAKE AZ 86047,,,,,,,,,
770039817,50 - CALVARY BIBLE CHURCH,6555 TOWNSEND WINONA RD FLAGSTAFF AZ 86004,,,,,,,,,
770039816,59 - SHRINE OF THE AGES,20 S ENTRANCE RD GRAND CANYON VILLAGE AZ 86023,,,,,,,,,
770039813,15 - COCONINO COUNTY HEALTH & HUMAN SERVICES,2625 N KING ST FLAGSTAFF AZ 86001,,,,,,,,,
770039811,74 - FAITH BIBLE CHURCH,551 SAN FRANCISCO RD PAGE AZ 86040,,,,,,,,,
770039809,75 - PAGE CITY HALL,697 VISTA AVE PAGE AZ 86040,,,,,,,,,
770039806,71 - ARIZONA WAREHOUSE,NAVAJO MOUNTAIN NAVAJO MOUNTAIN AZ 86044,,,,,,,,,
770039803,18 - FLAGSTAFF MALL - VOTE CENTER,4650 N US HIGHWAY 89 FLAGSTAFF AZ 86004,,,,,,,,,
770039783,22 - BRIDGE CHURCH,3926 S WALAPAI DR FLAGSTAFF AZ 86005,,,,,,,,,
770039782,69 - LEUPP CHAPTER HOUSE,LEUPP CHAPTER HOUSE LEUPP AZ 86035,,,,,,,,,
770039781,82 - CHRIST LUTHERAN CHURCH,25 CHAPEL RD SEDONA AZ 86339,,,,,,,,,
770039702,VC03 YUMA CIVIC CENTER,1440 W DESERT HILLS DRIVE YUMA AZ 85365,,,,,,,,,
770039697,VC11 CESAR CHAVEZ CULTRAL CENTER,1015 N MAIN STREET SAN LUIS AZ 85349,,,,,,,,,
770039689,KINLICHEE CHAPTER HOUSE,KINLICHEE CHAPTER HOUSE ST MICHAELS AZ 86511,"8 MILES E OF GANADO, 27 MILES W OF WINDOW ROCK",,,,,,,,
770039688,HOUCK CHAPTER HOUSE,HOUCK CHAPTER HOUSE HOUCK AZ 86506,HOUCK CHAPTER HOUSE EXIT 348,,,,,,,,
770039680,VC13 SAN LUIS LIBRARY,1075 N 6TH AVE SAN LUIS AZ 85349,,,,,,,,,
770039675,NAVAJO NATION MUSEUM,HWY 264 AND POSTAL LOOP RD WINDOW ROCK AZ 86515,NAVAJO NATION MUSEUM,,,,,,,,
770039673,WIDE RUINS SCHOOL MODULAR BUILDING #1317 AND #1318,WIDE RUINS SCHOOL WIDE RUINS AZ 86502,18 MILES NORTH OF I-40 ON HWY 191,,,,,,,,
770039672,VC01 DR MARTIN LUTHER KING JR NEIGHBORHOOD CENTER,300 S. 13TH AVENUE YUMA AZ 85364,,,,,,,,,
770039653,MT CROSS LUTHERAN CHURCH - VOTE CENTER,601 E HWY 260 PAYSON AZ 85541,,,,,,,,,
770039640,VC10 SOMERTON LIBRARY,240 W CANAL STREET SOMERTON AZ 85350,,,,,,,,,
770039639,VC07 ST JOHN NEUMANN CATHOLIC CHURCH,11545 E 40TH STREET YUMA AZ 85367,,,,,,,,,
770039638,VC06 COMMUNITY CHRISTIAN CHURCH,6480 E HIGHWAY 95 YUMA AZ 85365,,,,,,,,,
770039637,VC15 ARABY EAST SUBSTATION,6390 E. 26TH ST. YUMA AZ 85365,,,,,,,,,
770039636,VC12 SAN LUIS CITY HALL - MULTI USE ROOM,1090 E UNION STREET SAN LUIS AZ 85349,,,,,,,,,
770039633,FIRST BAPTIST CHURCH OF PINE,4039 N AZ HWY 87 PINE AZ 85544,,,,,,,,,
770039628,CHRISTOPHER CREEK BIBLE FELLOWSHIP CHURCH,1036 CHRISTOPHER CREEK LOOP PAYSON AZ 85541,,,,,,,,,
770039624,CARRIZO ASSEMBLY OF GOD CHURCH,V-10 ROAD CARRIZO AZ 85491,,,,,,,,,
770039622,CANYON DAY JR HIGH SCHOOL,4621 SOUTH 9TH STREET CANYON DAY AZ 85491,,,,,,,,,
770039620,VC09 FIRST SOUTHERN BAPTIST CHURCH OF WELLTON,11711 WILLIAM ST WELLTON AZ 85356,,,,,,,,,
770039619,QUARTZSITE SENIOR CENTER,40 N MOON MOUNTAIN AVE QUARTZSITE AZ 85346,,,,,,,,,
770039613,Linden L.D.S Church,971 Timberland Rd Show Low AZ 85901,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039612,Joseph City Elementary School (Old Gym),"8176 N. Westover Ave., Joseph City AZ 86032",Old Gym,,,,,,,,
770039611,Navajo County Mogollon Complex,2188 W Country Club Dr Heber AZ 85928,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039610,Low Mountain Chapter House,Low Mountain Chapter House Low Mountain AZ 86503,3 Miles NE of Low Mountain School N67,,,,,,,,
770039609,Town of Pinetop-Lakeside Town Hall,325 W White Mountain Blvd Lakeside AZ 85935,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039606,Kayenta Old Primary School,US Hwy 163 & Combridge Rd KAYENTA AZ 86033,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039602,JEDDITO CHAPTER HOUSE,JEDDITO CHAPTER HOUSE JEDDITO AZ 86034,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039600,INDIAN WELLS CHAPTER HOUSE,INDIAN WELLS CHAPTER HOUSE INDIAN WELLS AZ 86031,NW of N15 & N6,,,,,,,,
770039599,LE PERA ELEMENTARY SCHOOL,19121 TAHBO ROAD POSTON AZ 85371,,,,,,,,,
770039597,UNITED METHODIST CHURCH,1300 OCOTILLO AVE PARKER AZ 85344,,,,,,,,,
770039596,EHRENBERG FIRE STATION,49480 EHRENBERG-PARKER HWY EHRENBERG AZ 85334,,,,,,,,,
770039595,CIBOLA NATIONAL WILDLIFE REFUGE BUILDING,66600 CIBOLA LAKE RD CIBOLA AZ 85328,,,,,,,,,
770039594,BOUSE COMMUNITY BUILDING,44031 E PLOMOSA ROAD BOUSE AZ 85325,,,,,,,,,
770039591,TSAILE/WHEATFIELDS CHAPTER HOUSE,TSAILE/WHEATFIELDS CHAPTER HOUSE TSAILE AZ 86556,RT 12 & RT 64 - 8 MILES S ON RT 12,,,,,,,,
770039590,VERNON PUBLIC LIRARY (COMMUNITY CENTER),90 CR 3142 VERNON AZ 85940,VERNON PUBLIC LIBRARY (COMMUNITY CTR),,,,,,,,
770039589,TEEC NOS POS ROAD YARD,TEEC NOS POS ROAD YARD  TEEC NOS POS AZ 86514,"HWY 160, BIA SCHOOL RD #N5114",,,,,,,,
770039588,BLUE GAP/TACHEE CHAPTER HOUSE,BLUE GAP/TACHEE CHAPTER HOUSE BLUE GAP AZ 86520,BLUE GAP/TACHEE CHAPTER HOUSE CHAPTER HOUSE ROAD,,,,,,,,
770039587,SWEETWATER CHAPTER HOUSE,SWEETWATER CHAPTER HOUSE SWEETWATER AZ 86514,,,,,,,,,
770039586,STEAMBOAT CHAPTER HOUSE,STEAMBOAT CHAPTER HOUSE STEAMBOAT AZ 86505,HWY 264 MILE POST 426,,,,,,,,
770039585,TOWN OF SPRINGERVILLE TOWN HALL,418 EAST MAIN STREET SPRINGERVILLE AZ 85938,TOWN OF SPRINGERVILLE TOWN HALL,,,,,,,,
770039584,SAWMILL SENIOR CENTER,SAWMILL SENIOR CENTER SAWMILL AZ 86504,MILE POST 14 ON N-7,,,,,,,,
770039583,ST. MICHAELS CHAPTER HOUSE,ST. MICHAELS CHAPTER HOUSE St. Michaels AZ 85611,HWY 264 ACROSS IHS BUILDING,,,,,,,,
770039582,APACHE COUNTY ANNEX (PERA GYM),75 W CLEVELAND ST JOHNS AZ 85936,,,,,,,,,
770039580,ROUND ROCK,ROUND ROCK CHAPTER HOUSE ROUND ROCK AZ 86547,,,,,,,,,
770039579,ROUGH ROCK,ROUGH ROCK CHAPTER HOUSE ROUGH ROCK AZ 86503,HWY 8066,,,,,,,,
770039578,ROCK POINT SENIOR CENTER,ROCK POINT SENIOR CENTER ROCK POINT AZ 86545,,,,,,,,,
770039577,VC16 - Immaculate Conception Catholic Church,700 N Bill Gray Rd Cottonwood AZ 86326,,,,,,,,,
770039576,RED VALLEY CHAPTER HOUSE,RED VALLEY CHAPTER HOUSE RED VALLEY AZ 86544,,,,,,,,,
770039575,RED MESA SCHOOL,"HWY 160, MILE POST 448 RED MESA AZ 86514",RED MESA SCHOOL/CONFERENCE/MEETING ROOM  HWY 160 MP 448,,,,,,,,
770039569,VC25 - Yarnell Presbyterian Church,16455 Tabletop Way Yarnell AZ 85362,,,,,,,,,
770039568,VC24 - Seligman Library,54170 N Floyd St Seligman AZ 86337,,,,,,,,,
770039567,VC23 - Generations Church,20172 E Pinto Dr Cordes Lakes AZ 86333,,,,,,,,,
770039566,VC22 - Grace Bible Chapel,25605 Ghost Town Rd Congress AZ 85332,,,,,,,,,
770039565,VC21 - Pioneer Masonic Lodge #82,19055 E K-Mine Rd Black Canyon City AZ 85324,,,,,,,,,
770039564,VC20 - Beaver Creek Adult Center,4250 E Zuni Way Rimrock AZ 86335,,,,,,,,,
770039563,VC19 - Freeport-McMorRan - Bagdad Event Center,121 Main St Bagdad AZ 86321,,,,,,,,,
770039562,VC11 - Sedona Elks Lodge #2291,110 Airport Rd Sedona AZ 86336,,,,,,,,,
770039561,VC10 - Gateway Baptist Church,12900 E Prescott Dells Ranch Rd Dewey-Humboldt AZ 86327,,,,,,,,,
770039560,VC09 - Humboldt USD - Bradshaw East Campus,6411 N Robert Rd Prescott Valley AZ 86314,,,,,,,,,
770039559,VC08 - Prescott Elks Lodge #330,6245 E 2nd St Prescott Valley AZ 86314,,,,,,,,,
770039558,VC07 - First Southern Baptist Church,1524 N Hwy 89 Chino Valley AZ 86323,,,,,,,,,
770039557,VC06 - Grace Baptist Church,2010 S Hwy 89 Chino Valley AZ 86323,,,,,,,,,
770039556,VC05 - Prescott Community Center,1280 E Rosser St Prescott AZ 86301,,,,,,,,,
770039555,VC04 - Yavapai College Community Room,1100 E Sheldon St Bldg 19 Prescott AZ 86301,,,,,,,,,
770039554,VC14 - Yavapai County Cottonwood Annex,10 S 6th St Cottonwood AZ 86326,,,,,,,,,
770039553,VC13 - Clark Memorial Clubhouse,19 N 9th St Clarkdale AZ 86324,,,,,,,,,
770039552,VC03 - Central Yavapai Fire Station #57,4125 W Outer Loop Rd Prescott AZ 86305,,,,,,,,,
770039551,VC02 - Trinity Presbyterian Church,630 Park Ave Prescott AZ 86303,,,,,,,,,
770039550,VC01 - Yavapai County Administration Building,1015 Fair St Prescott AZ 86305,,,,,,,,,
770039548,VC12 - VOCA Community Center,690 Bell Rock Blvd Sedona AZ 86351,,,,,,,,,
770039503,01 Town of Kearny,912 E Tilbury Dr Kearny AZ 85137,Bldg E,,,,,,,,
770039500,NAHATA DZIIL COMMISSION GOVERNANCE,NAHATA DZIIL COMMISSION GOVERNANCE SANDERS AZ 86512,RED SAND VIEW DRIVE,,,,,,,,
770039499,OAK SPRINGS 46,12 AZ-264 OAK SPRINGS AZ 86515,,,,,,,,,
770039497,NUTRIOSO COMMUNITY CENTER,COUNTY RD 2016 #8 NUTRIOSO AZ 85932,,,,,,,,,
770039496,NAZLINI CHAPTER HOUSE,NAZLINI CHAPTER HOUSE NAZLINI AZ 86540,,,,,,,,,
770039495,MEXICAN WATER CHAPTER HOUSE,MEXICAN WATER CHAPTER MEXICAN WATER AZ 86514,,,,,,,,,
770039494,MANY FARMS CHAPTER HOUSE,MANY FARMS CHAPTER HOUSE MANY FARMS AZ 86538,,,,,,,,,
770039493,MCNARY COMMUNITY CENTER,103 S CADY MCNARY AZ 85930,,,,,,,,,
770039492,LUPTON SENIOR CENTER,ROUTE 12 LUPTON AZ 86508,,,,,,,,,
770039491,LUKACHUKAI CHAPTER HOUSE,LUKACHUKAI CHAPTER HOUSE LUKACHUKAI AZ 86507,,,,,,,,,
770039490,KLAGETOH CHAPTER HOUSE,KLAGETOH CHAPTER HOUSE KLAGETOH AZ 86505,"KLAGETOH CHAPTER HOUSE, 15 MILES SOUTH OF STATE 264 ON HWY 191, MILE POST 397 HWY 191 NORTH",,,,,,,,
770039489,ALPINE COMMUNITY CENTER,#12 COUNTRY ROAD 2061 ALPINE AZ 85920,ALPINE COMMUNITY CENTER  #12 COUNTY RD 2061,,,,,,,,
770039486,GREER FIRE HOUSE STATION,38974 STATE ROUTE 373 GREER AZ 85927,GREER FIRE HOUSE  38974 STATE RT 373,,,,,,,,
770039485,GANADO USD (FIELDHOUSE),GANADO USD (FIELDHOUSE) GANADO AZ 86505,,,,,,,,,
770039484,GANADO NORTH 22,GANADO USD (FIELDHOUSE) GANADO AZ 86505,just adding,,,,,,,,
770039483,FT DEFIANCE CHAPTER HOUSE,FT DEFIANCE CHAPTER HOUSE FT DEFIANCE AZ 86504,,,,,,,,,
770039481,EAGAR TOWN HALL,22 WEST 2ND STREET EAGAR AZ 86529,,,,,,,,,
770039480,DENNEHOTSO CHAPTER HOUSE,DENNEHOTSO CHAPTER HOUSE DENNEHOTSO AZ 86535,DENNEHOTSO CHAPTER HOUSE  1/2 M SW OF DENNEHOTSO SCHOOL,,,,,,,,
770039478,COTTONWOOD 11,COTTONWOOD CHAPTER HOUSE CHINLE AZ 86503,RT 4 COTTONWOOD CHAPTER PREMISES,,,,,,,,
770039477,CORNFIELDS CHAPTER HOUSE,CORNFIELDS CHAPTER HOUSE GANADO AZ 86505,,,,,,,,,
770039476,CONCHO ELEMENTARY,6 COUNTRY ROAD 5101 CONCHO AZ 85929,CONCHO ELEMENTARY SCHOOL  5101 HWY 61 AND CINDER WAY,,,,,,,,
770039475,CHINLE COMMUNITY CENTER,US HWY 191 CHINLE AZ 86503,,,,,,,,,
770039474,CHINLE COMMUNITY CENTER,US HWY 191 CHINLE AZ 86503,,,,,,,,,
770039469,Hon-Dah R.V. Park,1 AZ-73 Hon-dah AZ 85935,"**NAVAJO COUNTY IS A VOTE CENTER COUNTY, MEANING VOTERS CAN VOTE AT ANY LOCATION NEARIEST THEM IN NAVAJO COUNTY ONLY**",,,,,,,,
770039468,LA PAZ COUNTY BOATING SAFETY & TRAINING CENTER,8484 RIVERSIDE DRIVE PARKER AZ 85344,,,,,,,,,
770039459,INDIAN HILLS AIRPARK PILOT'S LOUNGE,66957 INDIAN HILLS WAY SALOME AZ 85348,,,,,,,,,
770039449,VC18 - Ash Fork Public Library - Escalante Room,450 W Lewis Ave Ash Fork AZ 86320,,,,,,,,,
770039448,VC17 - Camp Verde Community Library,130 N Black Bridge Loop Rd Camp Verde AZ 86322,,,,,,,,,
770039424,VC15 - Cottonwood Bible Church,1020 S Camino Real Cottonwood AZ 86326,,,,,,,,,
770039418,21 Central Arizona College,8470 N Overfield Rd  Coolidge AZ 85128,"Bldg A, Room A-2112ABC",,,,,,,,
770039416,60 Blackwater District 1 Service Center,15747 N Shegoi Rd Coolidge AZ 85128,,,,,,,,,
770039415,31 First Baptist Church,615 S Stanfield Rd Stanfield AZ 85172,,,,,,,,,
770039411,VC6 - FT THOMAS SCHOOL GYM,15502 W US-70 FT THOMAS AZ 85536,,,,,,,,,
770039410,VC5 - PIMA SCHOOL,192 E 200 S PIMA AZ 85543,,,,,,,,,
770039409,VC4 - EASTERN AZ COLLEGE FINE ARTS AUDITORIUM,663 N STADIUM AVE THATCHER AZ 85552,,,,,,,,,
770039408,VC3 - ST ROSE OF LIMA CATHOLIC CHURCH,311 CENTRAL AVE SAFFORD AZ 85546,,,,,,,,,
770039407,VC2 AG BLDG FAIR GROUNDS,3805 S US HWY 191 SAFFORD AZ 85546,,,,,,,,,
770039406,VC1 - SOLOMON SCHOOL GYM,2285 S STEVENS AVE SOLOMON AZ 85551,,,,,,,,,
770039400,YUMA COUNTY RECORDER'S OFFICE,197 S MAIN STREET YUMA AZ 85364,,,,,,,,,
770039381,ROBERT OLIVAR SR LEARNING CENTER,297 E US US-70 BYLAS AZ 85530,,,,,,,,,
770039376,HAYDEN WINKELMAN SCHOOL AUDITORIUM,824 THORN AVENUE WINKELMAN AZ 85192,,,,,,,,,
770039362,ROOSEVELT BAPTIST CHURCH,18659 AZ HWY 188 ROOSEVELT AZ 85545,,,,,,,,,
770039361,RICE GYM,MOHAVE AVE & YAVAPAI ST SAN CARLOS AZ 85550,,,,,,,,,
770039356,TONTO BASIN CHAMBER OF CHAMBER,45675 AZ HWY 188 TONTO BASIN AZ 85553,,,,,,,,,
