id,name,address_line,directions,hours,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,photo_uri
88801023,Anderson Area YMCA,201 E Reed Rd Anderson SC 29621,,,,,,,,,
88801022,Bethany Ch Social Hall,853 Hwy 378 East McCormick SC 29835,,,,,,,,,
88801021,Gramling Methodist Ch Gym,14941 Asheville Hwy Inman SC 29349,,,,,,,,,
88801020,First Pentecostal Church,403 Academy St Clinton SC 29325,,,,,,,,,
88801019,Advent United Methodist Church,2258 Woodruff Rd Simpsonville SC 29681,,,,,,,,,
88801018,Whitney Fire Station,220 Bryant Rd Spartanburg SC 29303,,,,,,,,,
88801015,Lincolnville PS Building,143 W Pine St Lincolnville SC 29485,,,,,,,,,
88801013,Rock Hill City Hall,155 Johnston St Rock Hill SC 29730,,,,,,,,,
88801012,Bluff Road Park,148 Carswell Dr Columbia SC 29209,,,,,,,,,
88801011,Gloria Potts Community Center,130 Seaside Rd St Helena Isl SC 29920,,,,,,,,,
88801009,Old Longs School / Head Start,131 Freemont Rd Longs SC 29568,,,,,,,,,
88801008,Camden Middle School,902 McRae Road Camden SC 29020,,,,,,,,,
88801007,Cornerstone Baptist Ch,700 S Converse St Sptbg SC 29306,,,,,,,,,
88801005,Conway Senior Center,1519 Millpond Rd Conway SC 29527,,,,,,,,,
88801004,Lake Swamp Fire Station,6140 Oates Highway Timmonsville SC 29161,,,,,,,,,
88801003,Fire & Rescue Station #36,19576 Augusta Hwy Cottageville SC 29435,,,,,,,,,
88801002,The Seabrook,300 Woodhaven Dr Hilton Head Isl SC 29928,,,,,,,,,
88801001,Liberty First Baptist Church,403 Edgemont Ave Liberty SC 29657,,,,,,,,,
88801000,EE Taylor Elementary,200 McRae St Columbia SC 29203,,,,,,,,,
8880999,Pawleys Swamp Bapt Church,7480 Pawleys Swamp Rd Conway SC 29527,,,,,,,,,
8880998,Conway Library,801 Main St Conway SC 29526,,,,,,,,,
8880997,Central Baptist Church,110 Ross Cannon St York SC 29745,,,,,,,,,
8880996,Lambs Chapel Church,3514 Southborough Rd Florence SC 29501,,,,,,,,,
8880994,E. Aiken School Of the Arts,223 Old Wagener Rd Aiken SC 29801,,,,,,,,,
8880993,Providence Lutheran Churc,840 Old Chapin Rd Lexington SC 29072,,,,,,,,,
8880991,Lowcountry Day School,300 Blue Stem Dr Pawleys Island SC 29585,,,,,,,,,
8880990,Poplar Hill Baptist Church,2345 State Highway 41/51 S Hemingway SC 29554,,,,,,,,,
8880989,Abbeville County Complex,903 W Greenwood St Abbeville SC 29620,,,,,,,,,
8880988,Crosswell Elementary School,161 School Rd Easley SC 29640,,,,,,,,,
8880987,Sampit Elementary School,92 Woodland Ave Georgetown SC 29440,,,,,,,,,
8880986,American Legion Bldg.,1333 Chestnut Ferry Rd Camden SC 29020,,,,,,,,,
8880985,Rehoboth United Methodist Church,1808 Callison Hwy Greenwood SC 29646,,,,,,,,,
8880984,United Cntr. Comm. Care,929 Phoenix St Greenwood SC 29646,,,,,,,,,
8880982,Rural Fire Station,6090 Myrtle Beach Hwy Gable SC 29051,,,,,,,,,
8880981,Waggoner Building,201 Johnston St St George SC 29477,,,,,,,,,
8880979,Six Mile Town Hall - Community Room,106 S Main St Six Mile SC 29682,,,,,,,,,
8880977,Midway Elementary School,180 Midway Rd Lexington SC 29072,,,,,,,,,
8880976,McLees Academy of Leadership,4900 Dobbins Bridge Rd Anderson SC 29626,,,,,,,,,
8880975,Hollywood Ruritan Club Bl,1274 Hollywood Rd Saluda SC 29138,,,,,,,,,
8880974,Sweetwater Branch Church,1436 Hwy 544 Conway SC 29526,,,,,,,,,
8880973,Keowee Fire Dept,4065 Keowee Rd Honea Path SC 29654,,,,,,,,,
8880972,Calvary Baptist Church,10 S Academy St Williamston SC 29697,,,,,,,,,
8880971,Polo Road Park,730 Polo Rd Columbia SC 29223,,,,,,,,,
8880969,Voter Registration Office,903 W Greenwood St Abbeville SC 29620,,,,,,,,,
8880968,New Greater Gordon AME Church,4581 Old River Rd Murrells Inlet SC 29576,,,,,,,,,
8880967,Conway Elementary School,1101 Snowhill Dr Conway SC 29526,,,,,,,,,
8880966,Grace Lutheran Church,426 Oakland Ave Rock Hill SC 29730,,,,,,,,,
8880965,American Legion Hall,402 Naples Ave Cayce SC 29033,,,,,,,,,
8880964,Belfair Fitness & Sports Center,1 Union Ct Bluffton SC 29910,,,,,,,,,
8880962,Edmund First Baptist,6256 Edmund Hwy Lexington SC 29073,,,,,,,,,
8880960,Coward Recreation and Community Center,109 W Friendfield Rd Coward SC 29530,,,,,,,,,
8880958,Bethel United Meth Church,2423 Bethel Road Hartsville SC 29550,,,,,,,,,
8880956,Old Crescent Voc School,230 Pine St NW Salley SC 29137,,,,,,,,,
8880954,Jones Avenue Baptist Church,614 Ross Ave Easley SC 29640,,,,,,,,,
8880953,Sandridge Fire Dept,4697 State Rd Ridgeville SC 29472,,,,,,,,,
8880952,Ctr. of Innovative Learning@ Pinecrest,1050 Pinecrest Ave Aiken SC 29801,,,,,,,,,
8880949,Disciples Fellowship Baptist Church,105 Crestfield Rd Greenville SC 29605,,,,,,,,,
8880947,Our Savior Lutheran Church,1500 Sunset Blvd West Columbia SC 29169,,,,,,,,,
8880946,Mayo High School Gym,405 Chestnut St Darlington SC 29532,,,,,,,,,
8880945,Lake Moultrie Fire Dept,942 Black Oak Rd Bonneau SC 29431,,,,,,,,,
8880944,Bonneau Fire Dept,420 Municipal Ln Bonneau SC 29431,,,,,,,,,
8880943,Whittaker Elementary Sch,790 Whittaker Pkwy Orangeburg SC 29115,,,,,,,,,
8880942,Windy Hill Fire Station,801 33rd Ave S N Myrtle Beach SC 29582,,,,,,,,,
8880941,Community Church at Lake Wylie,104 Hamiltons Ferry Rd Lake Wylie SC 29710,,,,,,,,,
8880940,High School Ninth Grade Bldg,501 Spring St Darlington SC 29532,,,,,,,,,
8880939,Antioch Community Bldg.,339 Antioch Rd Blackburg SC 29702,,,,,,,,,
8880938,Lebanon Vol Fire Dept,5364 Newberry Rd Winnsboro SC 29180,,,,,,,,,
8880937,Forrester Woods Clubhouse,424 Piney Grove Rd Greenville SC 29607,,,,,,,,,
8880936,JJ Mitcheom Community Center,2233 Hemingway Hwy Hemingway SC 29554,,,,,,,,,
8880935,W.R. Simpson Farm Office,2526 W R Simpson Rd Manning SC 29102,,,,,,,,,
8880934,W B Goodwin Elem School,5501 Dorchester Road N Charleston SC 29418,,,,,,,,,
8880931,Aiken Electric Co-op,8381 North Rd North SC 29112,,,,,,,,,
8880930,Williamsburg County Rec Dept,2084 Thurgood Marshall Hwy Kingstree SC 29556,,,,,,,,,
8880929,Pine Ridge Elementary (Herbert A. Wood),737 Pine Ridge Dr West Columbia SC 29172,,,,,,,,,
8880928,Ocean Drive Fire Station,1015 2nd Ave S N Myrtle Beach SC 29582,,,,,,,,,
8880927,Laurens Y M C A,410 Anderson Dr Laurens SC 29360,,,,,,,,,
8880926,Hodges Town Hall,4513 Main St Hodges SC 29653,,,,,,,,,
8880925,The Church At Sandhurst,1140 Third Loop Rd Florence SC 29505,,,,,,,,,
8880923,Sandy Run Public School,450 Old Swamp Rd Swansea SC 29160,,,,,,,,,
8880922,The Club at Brookstone,100 River Club Dr Anderson SC 29621,,,,,,,,,
8880921,Forest Lake Park Gym,6820 Wedgefield Rd Columbia SC 29206,,,,,,,,,
8880920,Meals On Wheels,15 Oregon St Greenville SC 29605,,,,,,,,,
8880919,Lex #2 Community Education Center,114 Hook Ave West Columbia SC 29169,,,,,,,,,
8880918,Ruffin Community Center,7745 Ruffin Rd Ruffin SC 29475,,,,,,,,,
8880917,Woodman Of The World,2965 Hwy 109 South Ruby SC 29471,,,,,,,,,
8880916,Community Center,1711 Greenwood Hwy Saluda SC 29138,,,,,,,,,
8880914,Zion Park,3104 Serenity Rd Mullins SC 29574,,,,,,,,,
8880913,Halsellville,2344 W End Rd Chester SC 29706,,,,,,,,,
8880912,Beaumont Methodist Church,687 N Liberty St Sptbg SC 29302,,,,,,,,,
8880911,Johnsonville High School Gym,237 S Georgetown Hwy Johnsonville SC 29555,,,,,,,,,
8880910,C C Woodson Rec Center,210 Bomar Ave Sptbg SC 29306,,,,,,,,,
8880909,American Legion Post 90,4069 Edmund Hwy West Columbia SC 29170,,,,,,,,,
8880908,Travelers Rest City Hall,125 Trailblazer Dr Travelers Rest SC 29690,,,,,,,,,
8880907,Landrum United Methodist,227 N Howard Ave Landrum SC 29365,,,,,,,,,
8880905,North Hope Center,904 N. Main Street Sumter SC 29150,,,,,,,,,
8880904,Holly Springs Baptist Chu,251 Hannon Rd Inman SC 29349,,,,,,,,,
8880903,Hunt Meadows Elem School,420 Hunt Road Easley SC 29642,,,,,,,,,
8880902,Ware Shoals Town Hall,8 Mill St Ware Shoals SC 29692,,,,,,,,,
8880901,Weldon Auditorium Lobby,7 Maple St Manning SC 29102,,,,,,,,,
8880900,National Guard Armory,401 W Main St Andrews SC 29510,,,,,,,,,
8880899,Union Courthouse,210 W. Main St Union    SC SC 29379,,,,,,,,,
8880898,Anderson Primary School,500 Lexington Ave Kingstree SC 29556,,,,,,,,,
8880897,Marian Boan Community Center,200 Close Cir Kershaw SC 29067,,,,,,,,,
8880896,S Darlington Fire Station,4793 Hoffmeyer Road Darlington SC 29532,,,,,,,,,
8880895,Bethlehem Baptist Church,12898 Round O Rd Round O SC 29474,,,,,,,,,
8880894,Olar Town Hall,14978 Low Country Hwy Olar SC 29843,,,,,,,,,
8880893,Georgetown County Library,405 Cleland St Georgetown SC 29440,,,,,,,,,
8880892,Aldersgate United Methodist Church,2115 Celanese Rd Rock Hill SC 29732,,,,,,,,,
8880891,Younts Center for Performing Arts,315 N Main St Fountain Inn SC 29644,,,,,,,,,
8880890,Fairforest Middle Sch,4120 N Blackstock Rd Sptbg SC 29301,,,,,,,,,
8880888,Antioch Baptist Church,3052 Taxahaw Rd Lancaster SC 29720,,,,,,,,,
8880887,Fire Department,2944 Burke Rd Dillon SC 29536,,,,,,,,,
8880886,Wateree Elementary School,424 Wildwood Ln Lugoff SC 29078,,,,,,,,,
8880885,Carlisle Fosters Grove El,625 Fosters Grove Rd Chesnee SC SC 29323,,,,,,,,,
8880883,North Lake Fire Station,117 Lincreek Rd Columbia SC 29212,,,,,,,,,
8880882,White Knoll Elem School,132 White Knoll Way Lexington SC 29073,,,,,,,,,
8880879,South Florence High Sch,3200 S Irby Street Florence SC 29505,,,,,,,,,
8880878,Smith Hazel Rec Center,400 Kershaw St NE Aiken SC 29801,,,,,,,,,
8880877,Flat Rock-Bowen Fire Sta,3135 Airline Rd Anderson SC 29624,,,,,,,,,
8880876,Needmore Recreation Center,202 Canteen Ave Greer SC 29650,,,,,,,,,
8880875,Olympia Learning Center,621 Bluff Rd Columbia SC 29201,,,,,,,,,
8880874,Wilkerson's Store,1948 Hwy 57 S Dillon SC 29536,,,,,,,,,
8880872,Doby's Bridge Presbyterian Church,2500 S Dobys Bridge Rd Fort Mill SC 29715,,,,,,,,,
8880871,Prince Hall Masonic Lodge,2324 Gervais St Columbia SC 29204,,,,,,,,,
8880870,Steeplechase Museum,200 Knights Hill Rd Camden SC 29020,,,,,,,,,
8880869,Lk Arrowhead Fire Station,10228 Kings Rd Myrtle Beach SC 29572,,,,,,,,,
8880868,Elim Baptist Church,1303 Olanta Hwy Effingham SC 29541,,,,,,,,,
8880865,Potato Bed Ferry Community Center,531 Big Dam Swamp Dr Andrews SC 29510,,,,,,,,,
8880864,Homewood Elementary Sch,2711 N Hwy 701 Conway SC 29526,,,,,,,,,
8880863,Providence Baptist Church,1947 Old Friendship Rd Rock Hill SC 29730,,,,,,,,,
8880862,Foundation AME Zion Church,1852 Neely Store Rd Rock Hill SC 29730,,,,,,,,,
8880861,Pacolet Elementary School,150 Macdowell St Pacolet SC 29372,,,,,,,,,
8880860,Pamplico Complex-Fire Station,201 River Rd Pamplico SC 29583,,,,,,,,,
8880859,Great Falls,401 Dearborn St Great Falls SC 29055,,,,,,,,,
8880858,Williford Fire Station,3738 Hwy 187 S Anderson SC 29626,,,,,,,,,
8880856,West Side Baptist Church,215 By-Pass 225 S Greenwood SC 29646,,,,,,,,,
8880853,CONSOLIDATED#5/ FIRE STATION,3464 SC Highway 34 Pomaria SC 29126,,,,,,,,,
8880852,Shanklin Elementary School,121 Morrall Dr Beaufort SC 29906,,,,,,,,,
8880851,N Augusta Middle School,725 Old Edgefield Rd North Augusta SC 29841,,,,,,,,,
8880850,Northwood Baptist Church,888 Ansel School Rd Greer SC 29651,,,,,,,,,
8880848,Bethesda Church Annex,5751 Whitmire Hwy Whitmire  SC SC 29178,,,,,,,,,
8880847,Mt Zion AME Church,1305 E Cheves St Florence SC 29506,,,,,,,,,
8880846,Cornerstone Baptist Church,8508 Pelham Rd Greenville SC 29615,,,,,,,,,
8880844,Saxe Gotha Elementary Sch,100 Bill Williamson Ct Lexington SC 29073,,,,,,,,,
8880843,Burke High School Gym,244 President Street Charleston SC 29403,,,,,,,,,
8880841,Hickory Grove/Sharon Elementary School,4901 Hickory Grove Rd Hickory Grove SC 29717,,,,,,,,,
8880839,JOHNSTONE-Metropolitan Baptist Church,715 Shrine Club Rd Newberry SC 29108,,,,,,,,,
8880838,Persephone Moultrie Comm,2001 Robertson Blvd N Charleston SC 29406,,,,,,,,,
8880837,Midway Elementary School,1221 Harriett Cir Anderson SC 29621,,,,,,,,,
8880836,New Ellenton Community Center,212 Pine Hill Ave New Ellenton SC 29809,,,,,,,,,
8880835,Donaldson Center Fire Station Hdqt,2291 Perimeter Rd Greenville SC 29605,,,,,,,,,
8880833,Chapin Elementary Sch,940 Old Bush River Rd Chapin SC 29036,,,,,,,,,
8880831,Friendship AME Church,7112 Highway 9 Gresham SC 29546,,,,,,,,,
8880830,Western Laurens Fire Dept,15406 Indian Mound Rd Ware Shoals SC 29692,,,,,,,,,
8880829,Mountain Creek Baptist Church,255 W Mountain Creek Church Rd Greenville SC 29609,,,,,,,,,
8880828,Bonham Fire House,2091 Jonesville Hwy Union SC 29379,,,,,,,,,
8880827,St Andrews Middle School,721 Wappoo Road Charleston SC 29407,,,,,,,,,
8880825,Elijah Washington Medical Center,211 Paige Point Rd Sheldon SC 29941,,,,,,,,,
8880824,Highpoint Baptist Church,6925 Juniper Bay Rd Conway SC 29527,,,,,,,,,
8880823,Summit Town Hall,W Hampton St Leesville SC 29070,,,,,,,,,
8880822,Cross Anchor Fire Sta,11925 Hwy 56 Cross Anchor SC 29331,,,,,,,,,
8880821,Carvers Bay High School,13002 Choppee Rd Hemingway SC 29554,,,,,,,,,
8880820,Cross Roads Baptist Church,705 Anderson Ridge Rd Greer SC 29651,,,,,,,,,
8880819,Victor Mill Methodist Ch,1 Wilson Ave Greer SC 29651,,,,,,,,,
8880817,Doctors Creek Baptist Church,126 Doctors Creek Rd Walterboro SC 29488,,,,,,,,,
8880816,Old City Hall,210 E Gibson Ave McColl SC 29570,,,,,,,,,
8880815,Holly Ridge Baptist Church,260 Adams Mill Rd Simpsonville SC 29681,,,,,,,,,
8880814,Community Center,4904 S Highway 41-A Marion SC 29571,,,,,,,,,
8880813,Bethany United Methodist,118 W 3Rd S St Summerville SC 29483,,,,,,,,,
8880812,Dogwood Hills Golf Course,1 Dogwood Ln Walterboro SC 29488,,,,,,,,,
8880811,Rural Fire Dept.,201 W. Howard St Dillon SC 29536,,,,,,,,,
8880810,Dubose Middle School,1000 Dubose School Rd Summerville SC 29483,,,,,,,,,
8880809,Arts Center of Coastal Carolina,14 Shelter Cove Ln Hilton Head Isl SC 29928,,,,,,,,,
8880808,Branchville High Sch,1349 Dorange Rd Branchville SC 29432,,,,,,,,,
8880807,Gowensville Community Center,14186 Highway 11 Campobello SC 29322,,,,,,,,,
8880806,Derrick Community Center,16 Depot St Little Mountain SC 29075,,,,,,,,,
8880805,Brookland Un Meth Church,541 Meeting St West Columbia SC 29169,,,,,,,,,
8880803,Matilda Dunston Elem Sch,1825 Remount Road N Charleston SC 29406,,,,,,,,,
8880802,Sptbg Methodist CollBuchheit Board Room,400 George Fields Dr Spartanburg SC 29301,,,,,,,,,
8880800,Macedonia #2 Fire Dept,3138 Witherbee Rd Bonneau SC 29431,,,,,,,,,
8880799,Pleasant Hill Middle Sch,660 Rawl Road Lexington SC 29072,,,,,,,,,
8880798,Bucksport Community Ctr,1370 Bucksport Rd Conway SC 29527,,,,,,,,,
8880797,Gates Ford Community Ctr,4686 Bethune Rd Kershaw SC 29067,,,,,,,,,
8880796,Eadytown Fire Department,1241 Edgewater Rd Pineville SC 29468,,,,,,,,,
8880795,Oakwood-Windsor Elementary School,3773 Charleston Hwy Aiken SC 29801,,,,,,,,,
8880793,Pimlico Community Center,1603 Pimlico Blvd Moncks Corner SC 29461,,,,,,,,,
8880792,Evergreen Baptist Church,2008 Risher Rd Williams SC 29493,,,,,,,,,
8880790,Mitford Vol Fire Dept,70 Meeting St Great Falls SC 29055,,,,,,,,,
8880789,Dorchester Presbyterian Church,10290 Dorchester Rd Summerville SC 29485,,,,,,,,,
8880788,Rembert Fire Station,7045 Post Office Street Rembert SC 29128,,,,,,,,,
8880787,Fire & Rescue Station #4,2425 Azalea Patch Rd Ruffin SC 29475,,,,,,,,,
8880786,American Legion Hut,180 Ravenell Dr Saint Stephen SC 29479,,,,,,,,,
8880785,Community Center,3133 Prosperity Hwy Hwy 391 Leesville SC 29070,,,,,,,,,
8880784,Oak Grove Civic Center,585 Oak Dr Lexington SC 29073,,,,,,,,,
8880783,West Columbia Community Center,754 B Ave West Columbia SC 29169,,,,,,,,,
8880781,Fire Station #8,2346 15 N Bishopville SC 29010,,,,,,,,,
8880780,Stallsville Method Church,255 Stallsville Rd Summerville SC 29485,,,,,,,,,
8880779,Summerville Senior Center,312 N Laurel St Summerville SC 29483,,,,,,,,,
8880778,Greenwood High School,1816 Cokesbury Rd Greenwood SC 29649,,,,,,,,,
8880777,Clarendon1 Community Resource Center Gym,1154 4th St Summerton SC 29148,,,,,,,,,
8880776,St Andrews Park,920 Beatty Rd Columbia SC 29210,,,,,,,,,
8880773,Hendrix Elementary School,1084 Springfield Rd Boiling Sprgs SC 29316,,,,,,,,,
8880771,B-L Leisure Center,227 Highland Ave Batesburg SC 29006,,,,,,,,,
8880770,Community Center,398 Cedar Ln Rd Westminster SC 29693,,,,,,,,,
8880768,Pine Grove Elem School,111 Huffstetler Dr Columbia SC 29210,,,,,,,,,
8880767,Northside Elementary School,1929 Industrial Rd Walterboro SC 29488,,,,,,,,,
8880765,Ridge Spring Fire Dept,201 Green St Ridge Spring SC 29129,,,,,,,,,
8880764,Arden Elementary,1300 Ashley St Columbia SC 29203,,,,,,,,,
8880763,Irmo Elementary Sch,7401 Gibbes St Irmo SC 29063,,,,,,,,,
8880761,Sims Park,3500 Duncan St Columbia SC 29205,,,,,,,,,
8880760,Beech Hill Elementary,1001 Beech Hill Rd Summerville SC 29485,,,,,,,,,
8880759,Bluffton Library,120 Palmetto Way Bluffton SC 29910,,,,,,,,,
8880757,Lakewood High School,350 Old Manning Rd Sumter SC 29150,,,,,,,,,
8880756,Pond Branch UMC - Activity Center,1908 Pond Branch Rd Gilbert SC 29054,,,,,,,,,
8880755,Cross Roads Baptist Church,160 Cross Roads Church Rd Easley SC 29640,,,,,,,,,
8880754,First Presbyterian Church,510 E Curtis St Simpsonville SC 29681,,,,,,,,,
8880751,Corinth-Shiloh Fire Stat,940 Old Clemson Hwy Seneca SC 29672,,,,,,,,,
8880750,Millwood Elm. School,24 Pinewood Rd Sumter SC 29150,,,,,,,,,
8880749,Leatherman Senior Citizen Center,600 Senior Way Florence SC 29505,,,,,,,,,
8880748,Jennie Moore Elem School,2725 Bulrush Basket Ln Mt Pleasant SC 29466,,,,,,,,,
8880747,Saluda Elem. Sch. Library,400 West Butler Ave Saluda SC 29138,,,,,,,,,
8880746,Bolentown Vol Fire Dept,2310 Norway Rd Orangeburg SC 29115,,,,,,,,,
8880745,Sheridan Elementary Sch,1139 Hillsboro Rd Orangeburg SC 29118,,,,,,,,,
8880744,Sanders Creek Baptist Ch,520 Nelson Rd Camden SC 29020,,,,,,,,,
8880743,Scotia Town Hall,153 Annette St Scotia SC 29939,,,,,,,,,
8880742,Brunson Fire Dept,240 N Manker St Brunson SC 29911,,,,,,,,,
8880741,New Home AME Zion Church,3290 Charlotte Hwy York SC 29745,,,,,,,,,
8880739,Couchton Fire Subst No. 2,4765 Wagener Rd Wagener SC 29164,,,,,,,,,
8880736,Warren Chapel UM Church,24 Back Swamp Rd Lynchburg SC 29080,,,,,,,,,
8880735,Covenant Presbyterian Church,1830 Celanese Rd Rock Hill SC 29732,,,,,,,,,
8880734,New Hope Missionary Baptist Church,2393 New Hope Rd Heath Springs SC 29058,,,,,,,,,
8880733,Crocketville Comm Center,3980 Bamberg Hwy Hampton SC 29924,,,,,,,,,
8880732,Cainhoy School,2422 Cainhoy Rd Huger SC 29450,,,,,,,,,
8880731,Brandt's Office,8804 Low Country Hwy Ehrhardt SC 29081,,,,,,,,,
8880730,Rolling Green Retirement Center,1 Hoke Smith Blvd Greenville SC 29615,,,,,,,,,
8880729,Sunrise Presbyterian Chur,3222 Middle St Sullivans Island SC 29482,,,,,,,,,
8880728,W Crek Bapt Ch Fa Life Ce,325 Goff Rd Batesburg SC 29006,,,,,,,,,
8880727,Seven Oaks Presbyterian Church,530 St Andrews Rd Columbia SC 29210,,,,,,,,,
8880726,Municipal Complex,131 North Main St Jonesville SC SC 29353,,,,,,,,,
8880725,Lady's Island Elementary School,73 Chowan Creek Bluff Rd Beaufort SC 29907,,,,,,,,,
8880724,W A Perry Middle School,2600 Barhamville Rd Columbia SC 29204,,,,,,,,,
8880723,Mason Preparatory School,56 Halsey Blvd Charleston SC 29401,,,,,,,,,
8880722,Isle Of Palms Recreation,24 28th Ave Isle of Palms SC 29451,,,,,,,,,
8880719,Abiding Savior Lutheran,1905 E. Greenville St Anderson SC 29621,,,,,,,,,
8880718,Carolina Forest High Sch,700 Gardner Lacy Rd Myrtle Beach SC 29579,,,,,,,,,
8880717,Philippi Fire House,263 Philippi Church Rd Union SC 29379,,,,,,,,,
8880715,RE Davis College Preparatory Academy,345 Eastern School Rd Sumter SC 29153,,,,,,,,,
8880714,Ebenezer Middle School,3440 Ebenezer Rd Sumter SC 29153,,,,,,,,,
8880713,Rowesville Community Ctr,125 Camelia Dr Rowesville SC 29133,,,,,,,,,
8880712,Mitchell Elem School,2 Perry Street Charleston SC 29403,,,,,,,,,
8880711,Beaufort County Public Works,120 Shanklin Rd Beaufort SC 29906,,,,,,,,,
8880710,Springville School,2513 Springville Road Marion SC 29571,,,,,,,,,
8880709,Reevesville Fire Dept,6800 Johnston Ave Reevesville SC 29471,,,,,,,,,
8880708,West Florence High Sch,221 N Beltline Dr Florence SC 29501,,,,,,,,,
8880707,Apalache Baptist Church FLC,1915 Gap Creek Rd Greer SC 29651,,,,,,,,,
8880706,Radius Church,5181 Platt Springs Rd Lexington SC 29073,,,,,,,,,
8880704,Blaney Elementary School,1621 Smyrna Rd Elgin SC 29045,,,,,,,,,
8880703,Crocketville Comm Center,3980 Bamberg Hwy Hampton SC 29924,,,,,,,,,
8880701,Goose Creek High School,1137 Red Bank Rd Goose Creek SC 29445,,,,,,,,,
8880700,Salem Methodist Church,2376 Hwy 90 Conway SC 29526,,,,,,,,,
8880699,Dutchman Creek Vol Fire,6 Dutchman Ln. Ridgeway SC 29130,,,,,,,,,
8880698,Double Sprgs Fire Station,2601 Old Dobbins Bridge Rd Townville SC 29689,,,,,,,,,
8880697,Church Of Christ,1055 Gold Hill Rd Fort Mill SC 29708,,,,,,,,,
8880696,St. Luke's Leisure Ctr.,128 Providence Rd Lancaster SC 29720,,,,,,,,,
8880695,St Matthews Methodist Church,2144 Stokes Bridge Rd W Bishopville SC 29010,,,,,,,,,
8880694,New Keenan High School,361 Pisgah Church Rd Columbia SC 29203,,,,,,,,,
8880693,First Presbyterian Church,213 W Home Ave Hartsville SC 29550,,,,,,,,,
8880692,Owings Comm Center,1 Depot Rd Gray Court SC 29645,,,,,,,,,
8880690,Crossroads Community Ctr,2750 McCords Ferry Rd Eastover SC 29044,,,,,,,,,
8880689,Dutch Fork Middle School,1528 Old Tamah Rd Irmo SC 29063,,,,,,,,,
8880688,Williamsburg County Adult Ed,500 N Academy St Kingstree Sc SC 29556,,,,,,,,,
8880687,Foster Park School,901 Arthur Blvd Union S. C. SC 29379,,,,,,,,,
8880685,Tega Cay Baptist Church,1875 Gold Hill Rd Fort Mill SC 29708,,,,,,,,,
8880683,New Liberty Baptist Church,1798 N Highway 25 Travelers Rest SC 29690,,,,,,,,,
8880681,York Road Elementary School,2254 W Main St Rock Hill SC 29732,,,,,,,,,
8880680,Lynches River County Park,1110 Ben Gause Rd Coward SC 29530,,,,,,,,,
8880678,Waccamaw High School - GYM,2412 Kings River Rd Pawleys Island SC 29585,,,,,,,,,
8880677,Oconee Airport,365 Airport Rd Seneca SC 29678,,,,,,,,,
8880676,Varnville Fire Station,54 Palm St Varnville SC 29944,,,,,,,,,
8880675,Millwood Elem School,24 Pinewood Rd Sumter SC 29150,,,,,,,,,
8880674,American Legion Home Bldg,28 Artillery Dr Sumter SC 29150,,,,,,,,,
8880673,Rosenwald Community Learning Center,420 Hendrix St Lexington SC 29072,,,,,,,,,
8880672,Hillcrest Middle School,4355 Peach Orchard Road Dalzell SC 29040,,,,,,,,,
8880669,Meadowlake Park,600 Beckman Rd Columbia SC 29203,,,,,,,,,
8880667,Real Life Assembly,1930 Pleasant Rd Fort Mill SC 29708,,,,,,,,,
8880666,Whittaker Elementary Sch,790 Whittaker Pkwy Orangeburg SC 29115,,,,,,,,,
8880665,Alston Middle School,500 Bryan St Summerville SC 29483,,,,,,,,,
8880663,St. Matthias Lutheran Church,501 Powdersville Rd Easley SC 29642,,,,,,,,,
8880662,Hamer Cannan School,428 Elkins Rd Hamer SC 29547,,,,,,,,,
8880660,Virginia Wingard Meth Ch,1500 Broad River Rd Columbia SC 29210,,,,,,,,,
8880659,Hunley Park Elem School,1000 Michigan Ave N Charleston SC 29418,,,,,,,,,
8880658,1st Baptist Church gymnasium,500 4th Ave N Myrtle Beach SC 29577,,,,,,,,,
8880657,South Greenville Fire Station #6,1800 W Georgia Rd Simpsonville SC 29680,,,,,,,,,
8880656,Beaufort Middle School,2501 Mossy Oaks Rd Beaufort SC 29902,,,,,,,,,
8880655,Logan Elementary School,815 Elmwood Ave Columbia SC 29201,,,,,,,,,
8880654,BUSH RVR BUSH RIVER SCHOOL,9725 Bush River Rd Newberry SC 29108,,,,,,,,,
8880653,Kingdom Touch Ministries Gymnasium,6714 Tillman Rd Ridgeland SC 29936,,,,,,,,,
8880652,Smithfield Comm Center,2683 Community Rd Bennettsville SC 29512,,,,,,,,,
8880650,Broadacres Baptist Church,2350 Taylor Rd Cayce SC 29033,,,,,,,,,
8880648,Frances Mack Primary Sch,161 Gaston St Gaston SC 29053,,,,,,,,,
8880647,Reidville Fire Station,7450 Reidville Rd Woodruff SC 29388,,,,,,,,,
8880645,Pinedale Pentecostal Church,4456 Turbeville Hwy Turbeville SC 29162,,,,,,,,,
8880644,Eau Claire High School,4800 Monticello Rd Columbia SC 29203,,,,,,,,,
8880643,Sumter High School,2580 McCrays Mill Rd Sumter SC 29154,,,,,,,,,
8880642,Messiah Lutheran Church,1100 Log Shoals Rd Mauldin SC 29662,,,,,,,,,
8880641,Daisy Elementary School,2801 Red Bluff Rd Loris SC 29569,,,,,,,,,
8880640,Magnolia Grove Clubhouse,3203 Moonshadow Ln Garden City SC 29576,,,,,,,,,
8880639,Ward 4,130 Walnut St Chester SC 29706,,,,,,,,,
8880638,J P Truluck Elem School,319 Carlisle St Lake City SC 29560,,,,,,,,,
